Date,セブン＆アイ・ホールディングス,信越化学工業,花王,武田薬品工業,アステラス製薬,第一三共,ダイキン工業,日立製作所,ソニー,キーエンス,ファナック,村田製作所,トヨタ自動車,本田技研工業,ＨＯＹＡ,伊藤忠商事,三井物産,三菱商事,三菱ＵＦＪフィナンシャル・グループ,三井住友フィナンシャルグループ,みずほフィナンシャルグループ,東京海上ホールディングス,日本電信電話,ソフトバンクグループ,大和ハウス工業,積水ハウス,アサヒグループホールディングス,キリンホールディングス,味の素,東レ,旭化成,三菱ケミカルホールディングス,塩野義製薬,エーザイ,小野薬品工業,テルモ,大塚ホールディングス,オリエンタルランド,富士フイルムホールディングス,資生堂,ＥＮＥＯＳホールディングス,ブリヂストン,日本製鉄,住友金属鉱山,住友電気工業,日本郵政,ＳＭＣ,小松製作所,クボタ,三菱電機,富士通,パナソニック,シスメックス,デンソー,京セラ,三菱重工業,日産自動車,スズキ,ＳＵＢＡＲＵ,シマノ,オリンパス,キヤノン,バンダイナムコホールディングス,丸紅,東京エレクトロン,住友商事,ユニ・チャーム,イオン,りそなホールディングス,三井住友トラスト・ホールディングス,オリックス,大和証券グループ本社,野村ホールディングス,ＳＯＭＰＯホールディングス,ＭＳ＆ＡＤインシュアランスグループホールディングス,三井不動産,三菱地所,住友不動産,東日本旅客鉄道,ＡＮＡホールディングス,ソフトバンク,中部電力,関西電力,東京瓦斯,セコム,ニトリホールディングス,ファーストリテイリング
2015/11/5,0.00053092,0.016615083,-0.016464914,0.013098024,0.009708717,-0.002337184,0.004850546,0.006500695,0.000872701,0.003451968,0.000928081,0.026025286,0.005230828,-0.017874992,-0.007334072,0.016756135,-0.010471185,-0.062010244,0.007975243,0.018526437,0.013889226,0.006266818,0.030215547,0.00498325,-0.00763362,0.01153039,0.04277932,0.009714545,0.055325526,0.006235122,0.029957763,0.033342227,0.030913307,0.01695616,-0.011156786,0.012448151,0.002942568,-0.00519995,0.010766182,0.009548875,-0.024781563,0.015809214,0.0084381,0.01000009,0.006701048,0.034090927,-0.005760115,0.004732249,0.003755364,0.012759162,0.016734149,-0.014164306,0.018651286,0.006223205,0.014318653,0.004696417,0.005893743,0.005062126,0.019591346,0.004319739,0.011002475,0.01359228,0.042166585,-0.018592544,0.009120165,0.016110542,0.009549702,0.012422598,0.016793376,0.032474574,0.013559469,0.025807253,0.008774235,0.010471217,0.01164734,0.012301592,0.008623927,0.011571657,0.010535623,0.024403885,,0.009359087,-0.004663393,0.009926326,0.005861807,0.017838239,0.009470061
2015/11/6,0.006898879,-0.016205098,0.000328014,0.013757881,0.010463878,0.025345644,0.021087433,0.006880229,-0.010465034,0.021266661,0.004869121,-0.002091457,0.000933769,0.008089064,-0.001397706,0.019446232,-0.003968434,-0.004669593,0.00638079,0.005722265,0.002417126,-0.00041517,-0.003881757,0.011229251,0.080936264,0.022279784,0.003396945,0.006614678,-0.016940091,0.010962822,0.002867846,0.021467548,0.010061041,0.007202874,-0.01454862,0.051912352,0.002445023,0.00348471,0.007578868,0.003709229,-0.013747107,-0.002849796,-0.002449171,0.000329902,-0.002723002,-0.035714277,0.011586778,0.002230978,0.049171677,0.007086568,0.010395065,0,0.040845115,0.009188854,0.00899955,-0.000667793,-0.016015519,-0.008058452,0.003305571,0.003763393,-0.001209143,0.019978173,-0.088157761,0.021422227,-0.007708665,0.001509785,-0.024903454,0.015337312,0.001714196,0.012371584,-0.001114971,0.004329656,-0.004221244,0.00595868,-0.00740137,0.010873068,0.002386233,0.005852585,0.004343908,0.004601977,,0.020230344,0.018741532,0.010167974,0.007067583,0.034020814,0.014072013
2015/11/9,0.007554632,0.031395348,0.005578467,0.004414373,0.00867614,0.016618936,0.04080622,0.017431303,0.021739106,0.024345408,0.01684355,0.025419646,0.01639567,0.018806429,0.007398495,0.014225704,0.022908307,0.036049527,0.042607209,0.040032516,0.03135038,0.03094492,0.042000457,-0.002595933,0.019183177,0.015712189,-0.005989537,0.001792037,0.006530139,0.035360729,0.028186101,0.014265889,0.012890509,0.014170321,0.018077501,0.012987065,0.005853624,0.010952385,0.010774429,0.012564585,0.011615512,0.002418134,0.016775854,-0.000989729,0.028822843,-0.030199385,0.018771802,0.009399021,0.016046827,0.033229128,0.036179703,0.025502923,-0.021650786,0.02538994,0.049667737,0.028065523,0.020246141,0.00533133,0.032537207,0.017675235,0.169491523,0.012878951,0.016955116,0.001426841,0.027055923,0.012815738,0.050485118,0.000823981,0.025509444,0.039560776,0.027623,0.012932549,0.026974973,0.037857264,0.053576286,-0.010756116,0.010117113,-0.008992337,0.013841039,0.011856732,,0.001101537,0.002299663,0.001342042,0.003447443,-0.02791612,0.029074747
2015/11/10,-0.000348638,-0.011602577,-0.005547521,0.006023187,-0.000554978,0.01675463,0.027611707,-0.004248899,-0.004312789,-0.005829526,-0.001134619,-0.017378925,0.000524668,-0.004430358,0.003175908,-0.006694284,0.010710904,-0.021210687,0.008270597,0.00664323,0.0050663,-0.003827319,-0.002701098,-0.007663425,0.013054261,0.013971933,-0.001571982,0.00268337,0.007028113,-0.005464515,-0.012051331,0.004897467,0.012919421,0.015147545,0.030778429,0.02564106,0.016246342,-0.010305225,0.005631748,0.001642418,-0.011064787,0.006579136,0.000804819,-0.015191636,-0.002359152,0.031139787,0.005621599,0,-0.001253365,0.001135066,-0.006950184,0.004903775,0.020746845,-0.005464568,-0.008330438,-0.001462472,-0.000778188,-0.002525343,0.004387747,-0.009999707,0.007246316,-0.000529889,0.011706282,-0.00185207,0.009911416,0.000372164,-0.017150556,-0.002195379,0,-0.004582378,-0.001086374,0.000804979,-0.001625965,0.00297765,-0.003407523,-0.004476876,0.005498748,0.008540188,0.006399245,0.002130496,,-0.02861066,-0.026220901,-0.008041639,-0.004785277,-0.008205148,0.018835673
2015/11/11,0.011163428,0.003590746,0.017227391,-0.004530746,-0.020544066,0.006833034,-0.000581707,-0.010736468,0.009818072,0.013682049,-0.00590639,0.005461613,-0.004063424,-0.004202561,-0.001187247,0.000962664,0.002569063,0.016800704,-0.000723744,0.006987434,0.003102007,0.010920012,0.004583197,-0.010782379,0.014683747,0.010580848,0.009708684,0.022004189,0.01735878,0.032050923,0.00790892,-0.002874085,0.001903806,0.01852331,0.032156275,0,-0.002386035,-0.007609201,-0.003800305,0.013117065,-0.004222047,-0.015250832,-0.018697246,-0.08081822,0.001477936,0.054700898,0.016149016,-0.015927425,0.007279003,-0.009448198,-0.004499295,-0.019170681,0.014905183,0.00017173,-0.009408664,0.018388939,-0.002336497,-0.002531606,-0.00278009,-0.004253247,-0.018499426,-0.012722013,0.010518989,-0.000856641,0.000258234,0.004092502,0.017833268,0.01622658,0.010920802,-0.011008862,-0.004349001,-0.004022408,-0.00902018,0.00519547,0.010520673,0.020879997,0.015820205,0.018258738,0.019075931,0.006377831,,-0.000849707,-0.011107402,-0.012160069,0.003328854,0.028955394,-0.003781463
2015/11/12,-0.004485036,-0.005917196,-0.004999826,0.000975403,0.003401289,0.00738574,0,0.013496578,-0.005433257,0.004153076,0.001828134,-0.000516789,-0.001316142,-0.000993024,-0.010102975,0.003847422,0.002882802,-0.002155184,-0.014003018,-0.026985148,-0.006184733,-0.004800887,-0.011820569,-0.000441896,0.003544133,0.010226299,-0.003118428,-0.012801866,-0.002990496,-0.002661863,0.004920784,0.004511737,0.010640275,-0.012503167,-0.010292148,-0.011249953,0.003109278,-0.00780192,-0.00040135,-0.004315806,-0.003815899,0.006195053,-0.010653538,0.004013183,0.008559477,0.004862145,0.010391099,0.008466174,0.010216902,0.004959942,0.004352201,0.008884102,0,-0.002746729,0.000678398,0.012144446,0.000390195,-0.005076193,-0.005177099,0.010144179,0.001047191,0.005637592,-0.01283824,0.000428635,0.00606763,0.00444611,0.009984986,0.007848371,-0.060765403,-0.012750432,-0.009281903,-0.000577034,-0.003160734,-0.012060035,-0.006246638,0.019823769,0.000769274,0.007016626,0.003743718,-0.00554521,,0.006235881,0.01429541,0.007864757,0.00208893,0.00904535,0.009700488
2015/11/13,0.002945688,-0.00885952,0.003079833,-0.001299206,-0.009604499,-0.009313304,-0.003375133,-0.01180676,-0.026164546,-0.000295413,-0.012317432,-0.001035605,-0.008302661,-0.006212797,0.000600395,-0.008304084,-0.013414179,-0.015838726,0.015058762,0.000198081,-0.000777721,-0.006231223,-0.013011579,-0.021220168,-0.001177317,0.002169237,0.001824779,0,0.008292296,-0.00222406,-0.010852153,-0.007111566,0.010716289,-0.018032962,0.009555934,0.016434903,0.023604956,-0.000542334,-0.002008304,0.003792676,-0.015322378,-0.013412588,-0.00600534,-0.024709211,-0.010242694,0.019354865,-0.018451307,-0.02271611,-0.014306899,-0.018982698,-0.014166605,-0.007396825,0.006675644,-0.001549272,0.00237292,-0.012314449,-0.006632666,-0.009438753,0.002001627,-0.008985178,-0.006276352,-0.002135645,-0.002460527,-0.00571183,0.001283198,-0.008853078,-0.00540938,0.001074249,-0.001118423,-0.018860215,-0.010470992,-0.010275933,-0.014204161,-0.003736916,-0.000785836,-0.005862289,0.000768582,-0.001032228,-0.001657582,-0.004513994,,-0.01492948,-0.022483226,-0.023579532,-0.005885996,0,-0.008145114
2015/11/16,-0.01295805,-0.016061332,-0.010342616,-0.008780421,-0.009127227,0.005200853,-0.01740044,-0.011114117,-0.020076756,-0.012115864,-0.012009402,-0.013470671,-0.015149499,-0.011752981,0.001199861,-0.006441188,-0.006474588,-0.007559117,-0.012302251,-0.021984605,0.001946107,-0.010517716,0.003614655,-0.007678495,-0.000883924,-0.012746545,0.007546278,-0.010020682,-0.012248462,-0.008025048,-0.01030237,-0.008796353,-0.00353406,-0.002083808,0.013919973,-0.018656723,-0.012811268,-0.03459034,-0.009660053,-0.019251618,0.041927782,-0.012480385,-0.009791746,-0.002235568,-0.009166309,0.001582249,-0.00585497,0.00075801,-0.008258375,-0.011996755,-0.016230008,-0.018452803,-0.005305167,-0.012413991,-0.01065277,-0.006074164,-0.013354365,-0.00849859,-0.001598008,-0.017599929,0.015789536,-0.011503419,-0.00634247,-0.007180909,-0.021530123,-0.009676262,-0.010502767,-0.008315516,-0.01103445,-0.007104341,-0.00863289,-0.008866035,-0.01556661,-0.013253358,-0.006553024,-0.004965949,-0.015166056,-0.018083248,-0.012453332,-0.034676069,,-0.001715857,-0.004805968,-0.002779679,-0.001110122,-0.018924449,-0.022110025
2015/11/17,0.009102154,0.015613831,-0.000816442,0.003937064,-0.006044897,0.008356546,0.03874505,0.020932827,-0.011750435,0.015255762,0.029219419,0.013392857,0.018081241,0.006831866,0.013383949,0.006482945,0.013685073,0.018673192,0.008670034,-0.003847743,0.002719722,-0.009607618,0.003813497,0.00197246,0.008846975,0.017783228,-0.005681876,0,-0.001948639,0.02561819,0.012031681,0.020030494,0.012693428,0.003654225,0.014003082,0.021546331,-0.008966457,0.02290292,0.008535008,0.001284294,0.034017898,0.004062024,0.03492529,-0.006721534,0.010146203,0.002106307,0.003409801,0.023478879,0.014383064,0.034469174,0.011857748,0.008676689,0.005333462,0.007856101,0.013160084,0.021228693,0.011146533,0.007792287,0.020008019,-0.015201111,0.011398964,0.008389767,-0.002127651,0.007232848,0.022920703,0.018790237,-0.007391937,0.013254033,0.000485215,0.006102929,0.013483208,0.00612045,0.007318426,0.005068466,-0.001055469,0.004678853,0.014424757,0.014733073,0.010508586,0.002486861,,0.008880063,0.014487821,0.011324026,0.01284268,-0.003045591,0.020671708
2015/11/18,0.000346823,-0.003493989,0.011603231,0.002614352,0.003185741,0.0063136,0.005034017,0.003440277,0.001829254,-0.013553254,-0.011810388,-0.00855149,0.00715694,0.006283133,-0.013404284,-0.009339883,-0.006428706,-0.004341558,0.00121074,-0.004269093,0.007361266,-0.02208465,-0.010341812,0.008782704,-0.002046183,-0.010531208,0.002857172,0.010419848,0.007454735,-0.014461134,-0.001068676,-0.008078546,0.016774308,0.002860916,-0.002707614,-0.016129106,0.01190474,0.004120903,-0.002418013,0.012458692,-0.011033138,0.006293656,-0.002032744,0.015413588,0.022452166,-0.003152782,-0.009885769,-0.003453453,0.010945252,0.013252649,0.010529844,0.006810086,-0.002652617,0.014030988,-0.013157852,0.007086653,0.010629968,-0.005154624,0.000392177,0.011576814,0.00102455,-0.004025667,-0.012437681,0.004595542,-0.009987185,-0.011435052,-0.004582797,-0.000800885,0.002585888,-0.002509934,0.01330383,0.000351017,-0.001167727,-0.003530091,-0.02297941,0.002173236,0.009223652,0.019445125,0.005407593,0.00192953,,-0.015332233,-0.021761391,0.005340247,0.009265955,-0.005091765,0.001687847
2015/11/19,0.006415991,0.001262252,0.014862568,0.004889345,0.001154736,-0.000391673,0.005806173,0.003017002,0.003347432,-0.002389601,0.013790179,0.008363488,0.002763649,0.016983089,0.016183813,0.011378589,0,0.0164728,0.010036194,0.009187422,0.001538476,0.014985249,0.001492768,-0.013059207,0.009373148,0.007740648,0.005697994,0.016499637,0.005813805,0.001334069,0.018855416,0.018794605,0.007251561,0.0038901,0.003258143,0.027742777,-0.005647089,0.004103787,0.018581925,0.038906961,0.008519328,0.006254164,0.012629765,0.009626165,0.020803255,-0.011070131,0.018408728,0.01336634,-0.008858124,0.013079102,0.036974869,0.012104051,0.029255317,-0.00580804,0.014187978,0.012040629,0.020257109,0.008290118,0.006078613,0.022343447,0.008188342,0.012664924,0.004317886,0.019585649,0.019399967,0.016791006,0.005371357,0.017098572,0.010801392,0.020968825,0.007932045,-0.001754299,0.006364305,0.028339986,0.007299244,-0.005266389,0.003998623,-0.007629547,0.015721966,-0.007978129,,0.004036907,0.011470216,0.002056136,0.001208032,0.012282529,0.018323321
2015/11/20,0.003101374,0.004902636,0.018624699,0.004216507,0.003748387,-0.00235381,0.005093458,-0.002871203,-0.003639491,0.004191683,0.006574376,0.013996828,-0.004855629,-0.008840922,-0.006881759,-0.006750325,-0.006146962,-0.000714947,-0.007183116,-0.00586692,0.002688102,-0.003743103,-0.003407353,0.01125467,0.009866609,0.004560666,0.002575185,0.007826106,-0.000875573,0,0.015356316,0.016111121,0.014218975,0.004520723,0.035994527,-0.004907969,0.003312693,0.001226287,0.002776282,0.027347354,0.004826797,-0.009766879,-0.00100574,0.004033689,-0.001981389,-0.003198311,0.004289301,-0.009037566,-0.004220593,0.010697265,-0.003889726,0.004572488,0.002583812,0.00584197,-0.004213571,-0.004017263,-0.003818367,-0.013103842,-0.008965272,0.007995663,0.004061081,0.001064493,0.015406588,-0.007992387,-0.003552486,-0.008807269,0.008204372,0.014184467,-0.002073458,-0.007804482,-0.006512839,-0.011246292,-0.008131084,-0.001230011,-0.009393388,-0.002803039,0.006827142,-0.018452188,-0.006517238,0.005546393,,-0.005169428,-0.023711417,0.006327029,0.011703781,0.001011125,-0.002895422
2015/11/24,0.001373898,-0.008642323,0.007188651,0.004360384,0.004309134,0.009043466,0.000788517,0.003016659,0.006696825,-0.008795617,-0.009008911,0.005878955,0.006989238,0.003468729,0.010888909,0.007767061,0.008138096,0.00405436,-0.009043747,-0.003255964,-0.010340773,-0.0068879,-0.002563744,-0.016242994,0.014367778,0.013381145,-0.006164763,0.011791777,-0.00859055,0.003108284,0.001163575,0.008230465,0.000709599,0.046675947,0.012800491,-0.007398328,0.006839703,-0.004354409,-0.002570674,0.008477475,-0.003402654,-0.006276595,-0.007249534,-0.017530951,-0.00085083,0.006951793,-0.010067314,0.004190272,0.007479545,-0.00547452,0.010901364,0,0.011598008,0.005466436,-0.006431829,0.003878432,-0.008815615,0.004425989,0.000393295,-0.010047404,-0.003033465,-0.008506167,-0.007762882,0.005088459,-0.003437585,-0.002961879,0.011922972,-0.000777099,0.002077766,-0.002277044,0,-0.015165842,-0.000390227,-0.020694836,-0.006773255,-0.00343529,0.005085537,-0.001305511,-0.001639998,-0.00248206,,-0.01010392,-0.002463785,0.002548904,-0.0001193,0.015151452,0.000414808
2015/11/25,-0.012692942,-0.007311454,-0.009464597,-0.009808585,-0.002288412,0.005651826,-0.014965846,-0.009706214,-0.01874789,-0.005865353,-0.005454583,-0.023379502,-0.004714458,-0.010370216,-0.017038642,-0.001926752,-0.002906073,0.000475212,-0.020686242,-0.020824732,-0.019736836,-0.005674657,-0.007712338,0.00718555,-0.009631741,-0.013440176,0.000775427,-0.007674912,0.003713526,0.003984134,0.045061342,-0.001920781,-0.008866595,-0.000982668,0.007222081,-0.014906813,-0.003982325,-0.016263465,-0.000198432,0.000504227,0.012251644,-0.005865056,0.007708094,0.011524115,-0.004257693,0.017525359,-0.011710188,0.001472716,-0.007176529,-0.002201717,0.004345687,-0.016806724,-0.002547542,0.002548151,-0.002044572,-0.002318102,-0.008120422,-0.013219324,-0.001375993,-0.001068424,-0.006085281,-0.002949189,0.001066998,-0.017437727,-0.003194317,-0.011139819,-0.008790239,-0.006739211,-0.011164469,-0.00663898,-0.019393826,-0.020813261,-0.023171101,-0.013333378,-0.016912074,-0.009401527,-0.011993845,-0.007320314,-0.01314162,-0.017141197,,0.019830889,0.021524426,0.003220338,0.001431323,0.006965293,0.005183551
2015/11/26,0.005038316,-0.001558141,0.018953574,0.007470097,0.006594069,0.0077496,-0.003883889,0,-0.001540897,-0.00665652,0.007769714,-0.007025686,0.011447235,0.014470941,0.009165355,0.000965236,0.002914542,0.003561155,0.006833977,0.006880506,0.004737412,0.002536544,0.014464746,-0.008045043,0.021167097,0.014818356,0.006198196,0.019192361,0.00352358,-0.008818614,0.030392714,-0.001683853,0.001252302,0.00762433,0.021254807,0.008827194,0.000235334,0.004028999,0.000198472,0.010922602,-0.005158842,0.003403608,0.006038738,0.016537894,0.012257617,-0.012004201,0.01060177,0.005392133,0.010967144,0.002206575,0.002403797,0,0.00510842,0.007795273,-0.013827249,-0.011772068,0.014424771,0.008930898,0.004330624,0.015507959,0.003061323,-0.000537626,-0.004262958,0.003291887,0.004101689,0.003379549,0.008679357,0.006524011,0.002742091,0.004385917,0.013092199,-0.004054682,0.001065951,0.00688422,0.007214204,0.002214571,0.007207894,-0.000263358,-0.001248513,0.005344465,,0.009150684,0.010017158,0.006082089,0.005955203,0.003952679,0.017532951
2015/11/27,-0.010717365,-0.010072409,-0.014143021,-0.004835658,-0.006835517,-0.003460796,0.002981452,-0.012286018,0.007407271,-0.005482885,-0.00725635,0.004454305,-0.002211425,-0.013034894,-0.009871961,-0.004821715,0.004197606,0.000473018,-0.008391967,-0.007869062,-0.012180764,-0.006957606,-0.00766127,0.001071063,-0.018767476,-0.002355262,-0.00385013,-0.002248434,0.001229024,0.004448715,-0.009951976,-0.005421625,-0.008219899,0.000122016,-0.012036177,-0.004999993,-0.009405262,-0.020340397,0.000792991,-0.020611784,0.004387804,-0.002487583,-0.000400209,0.020968914,-0.009574747,-0.002113135,-0.002776852,-0.006094407,0.013560196,-0.003302627,0.000799454,-0.000712152,-0.007623847,-0.007398526,-0.00986661,-0.000940416,0.006917786,-0.003124097,-0.008623901,-0.007372418,0.006103852,0.005111649,-0.006778409,0.004992754,0.017615479,0.008981851,-0.016273769,0.001296304,-0.003217172,-0.002287221,-0.011823059,-0.000740224,-0.008253246,-0.003798569,-0.013774151,-0.003787779,-0.003013143,-0.00395148,-0.004166707,-0.017627283,,-0.019552213,-0.033857634,-0.007220868,-0.000828751,-0.008858388,0.006284135
2015/11/30,-0.035470904,-0.002149554,-0.015905051,-0.030936256,-0.005735678,-0.021029635,-0.010976275,0.015513684,-0.026654129,0.021745932,0.001370523,-0.003390571,-0.001694961,-0.002741076,-0.00498478,-0.029715748,-0.028938862,-0.020099234,-0.016801447,-0.019620174,-0.011535313,-0.036093455,-0.021016428,-0.000764171,-0.021124797,-0.017233342,-0.005410863,-0.024507177,-0.010170133,-0.008857609,0.019861827,-0.022774186,-0.022342538,-0.024161091,0.000507614,-0.012562798,-0.032043531,-0.011723227,-0.012282092,-0.000169702,-0.00853864,-0.007027794,-0.010208232,-0.016997172,-0.003696338,0.009528903,0.009282239,-0.001226522,-0.000973092,0.003681688,-0.007028735,-0.00392022,-0.015364963,-0.005082196,-0.002272658,-0.011452737,0.00343513,-0.011491191,0.005930923,-0.030769005,-0.007078012,-0.005353242,-0.015445521,-0.031937606,0.028349164,-0.030044422,-0.012740109,-0.01087521,-0.030498461,-0.020425293,-0.011407795,-0.016913459,-0.019865915,-0.035332952,-0.030167653,-0.016476594,-0.021722514,-0.0103147,-0.027615013,-0.013101665,,-0.018208241,-0.023008877,-0.005243684,-0.000237073,0.006951358,0.002820343
2015/12/1,0.019021707,0.012350997,0.004911886,0.017884079,0.009229978,0.006700101,0.021040432,0.026837298,0.015738071,0.014688085,0.022810165,0.031413647,0.013713047,0.025487291,0.007013841,0.02296951,0.019867452,0.022924752,0.018607412,0.015542026,0.016499049,0.015418478,0.01708638,-0.002906616,-0.002333099,0.006726035,0.012176038,0.009818049,0.005845918,0.012958286,0.015793848,0.027395558,0.035569576,0.007127657,0.031709803,0.021628569,0.023050396,0.008146353,0.011833237,-0.011882586,0.009813856,0.008219174,0.02932255,0.020173012,0.015981663,-0.003670669,0.027283617,0.016208317,0.035062043,0.028613377,0.023166059,-0.00572431,0.00260081,0.021624421,0.027159613,0.024281738,-0.019399133,0.031175581,0.022012722,0.008209995,0.001018399,0.009418634,-0.003283511,0.022140865,0.02793372,0.018738017,0.00115541,0.009162431,0.018808249,0.007659693,0.014916962,0.004395107,0.027115918,0.011857844,0.012960926,0.017396791,0.016412314,0.017370359,0.006884694,0.006060522,,0.022078421,0.036231717,0.042339935,0.011734153,0.034516652,0.002209822
2015/12/2,-0.007111044,-0.013760733,0.004414967,-0.00968807,0.002857847,0.018990155,0.002490731,-0.002948733,-0.018283324,-0.014918617,0.001115231,-0.030456885,0.007472263,-0.003411255,-0.005771098,-0.012040483,-0.003571297,-0.006369322,0.004846624,0.005450764,-0.002375319,0.007158336,0.015076536,0.0133478,0.009354219,0.017179709,-0.003583305,-0.003431365,-0.0045793,-0.001323358,-0.027823235,-0.023286609,-0.015127356,-0.000124137,-0.001966988,0.002490592,0.026366376,0.000992355,-0.004162666,0.002233463,-0.001785039,-0.002491028,0.002554236,0.011652498,-0.014887563,0.003684192,-0.000596789,-0.009908207,-0.006116162,0.000713329,-0.00251579,0.012954198,0.007782059,-0.002666616,0.002729514,-0.001084559,-0.002715093,-0.004867994,-0.00269241,-0.017372433,-0.022380575,0.002132798,0.003660442,-0.006598885,-0.018986581,0.000375489,-0.017891301,0.001815713,-0.000490209,0.002955967,0.006655604,-0.002000314,-0.001866594,0.005729095,0.011088993,0.000316788,-0.006649145,-0.005778861,0.008119566,0.008605904,,0.005184237,0.013986108,-0.003262651,0.00175709,0.004766361,-0.018240198
2015/12/3,-0.002148592,-0.00143865,-0.009890032,0.006798224,0.000285119,0.008838015,0.008244811,-0.00510807,-0.000315575,-0.005698151,0.004900767,0.003664278,0.000895108,-0.00024451,-0.003402745,0.004940732,0.008145952,0.002136622,0.006059858,0.00458694,-0.002381074,0.01033811,0.003606986,-0.005147646,0.002027056,0.005395186,0.013871163,0.014060161,-0.007076992,-0.007508964,0.008898609,-0.010129756,-0.004336823,0.00695394,0.000492668,-0.001242202,-0.003970108,-0.009205361,-0.000397915,-0.014227081,0.026822802,0.003405286,0.000195775,0.008726052,0.002566239,0.016256024,-0.003582991,0.014644758,-0.000710064,-0.009622176,-0.003940623,-0.011722962,-0.002574032,0.003342206,0.004593279,0.000310187,0.00739014,-0.001029903,-0.006363106,-0.008839618,0.023933474,0.003458341,0.026622982,0.004765509,-0.008225469,0.009381015,-0.006855943,0.001812625,0.006047829,-0.002526375,-0.002754929,-0.004635493,0.000400785,0.01424126,0.005905555,0.005697939,0.011092141,0.008454448,-0.00466294,-0.010807717,,-0.016332347,-0.020689696,-0.002782391,-0.00023378,-0.018975287,-0.015720654
2015/12/4,-0.021532379,-0.019878863,-0.013635703,-0.021739245,-0.023931666,-0.028376371,-0.020947421,-0.015268331,-0.02399776,-0.016437887,-0.020394653,-0.016170448,-0.017247962,-0.024211506,-0.020285252,-0.018682208,-0.012604931,-0.016820644,-0.012169622,-0.015359046,-0.01392207,-0.015988034,-0.008245236,-0.029828178,-0.020520269,-0.013765829,-0.004813875,-0.019241674,-0.033499694,-0.014686327,-0.017878524,-0.00973418,-0.016334019,-0.027623734,-0.016252224,-0.036069635,-0.005861782,-0.008719308,-0.019514177,-0.036167566,-0.001547889,-0.014705897,-0.026058023,-0.023529324,-0.025597177,0.017543802,-0.016182221,-0.031031803,-0.029606728,-0.015833099,0.023263068,-0.020848311,-0.025806422,-0.02781484,-0.027095746,-0.017987154,-0.02548281,-0.0283506,-0.017271607,-0.020624437,-0.021341394,-0.005832462,-0.023801149,-0.01537811,-0.013782245,-0.01784405,-0.020907116,-0.017834013,-0.01364752,-0.014562992,-0.022651804,-0.015607334,-0.018026543,-0.010722393,-0.016773872,-0.018256126,-0.032343448,-0.018076964,-0.018739408,-0.014663567,,-0.01223419,-0.012676003,-0.003938991,-0.016142175,-0.021276457,-0.030906545
2015/12/7,0.01760492,0.011904886,-0.003375693,0.009596147,0.007588919,0.009016537,0.005491934,0.009330398,0.012293988,0.002913167,0.008146841,0.018292628,0.00156007,0.012782189,0.014350189,-0.000668156,-0.002946123,-0.009397619,0,0.000632386,0.0052441,0.002599738,-0.004689756,-0.000941187,0.006786776,0.002129278,0.013493017,0.012983298,0.00774365,0.004064991,0.00012135,0.001386376,0.000922573,0.01065312,0.021026291,0.016774204,0.008490677,0.023648091,0.00528011,-0.001262887,0.003100721,0.000688863,0.004023396,0.009567636,0.012259302,0.012677369,0.017666692,0.007695973,0.0187942,0.006215854,0.017630735,0.011013318,0.026490035,0.00788084,0.020887895,0.000947395,0.003962086,-0.000530523,0.006516636,0.032441393,0.01453778,0.003999903,-0.01601155,-0.000291645,0.009028049,-0.006056157,0.01148238,0.024210477,0.010212562,0.008995465,0.010175032,0.003452161,0.000815864,0.005161186,0.00852989,0.003205958,0.004104714,0.003735216,0.01779512,0.000875422,,-0.002654118,0.000713242,-0.007744269,0.011175769,0.011857538,0.017123347
2015/12/8,-0.006487594,-0.015976832,-0.002419303,-0.010839022,-0.00637301,-0.017287877,-0.010241161,-0.010875396,-0.016299089,-0.004280635,-0.015937285,-0.007290257,-0.013369706,-0.010393592,-0.003435545,-0.016042729,-0.022324382,-0.02018964,-0.009457397,-0.011164861,-0.01725498,-0.002160687,-0.005997159,-0.007379443,-0.007913429,0.000236137,-0.005526373,-0.000569614,0.008781332,-0.016194256,-0.025603754,-0.008809638,-0.018248734,0.003890106,-0.018386802,-0.015228537,0.000233822,-0.006479674,0.00646472,-0.008489794,-0.037480511,-0.005507177,-0.025846672,-0.026325077,-0.010957526,-0.006008974,-0.022747655,-0.020694564,-0.017728884,-0.023982708,-0.015349629,-0.024691557,-0.012903309,-0.011218803,-0.013128759,-0.020192532,-0.008682028,-0.010350177,-0.012948773,0.003307645,-0.017400076,-0.007702405,-0.003328238,-0.021755162,-0.008211764,-0.02513328,-0.017725595,-0.012589901,-0.012391871,-0.018467451,-0.010072544,-0.011467831,-0.011141369,-0.006931723,-0.009585608,-0.002876328,-0.006423999,-0.004253001,-0.014498949,0.022740446,,-0.011827279,-0.019957228,-0.009133247,-0.003879965,0.01562514,-0.007575658
